filename,center_x_mm,center_y_mm,semi_axes_a_mm,semi_axes_b_mm,angle_rad
291_HC.png,107.59390408739633,105.87643811122985,66.52189754918902,73.5980255278294,3.0789585668605466
292_HC.png,74.36584675173738,73.88275479989876,44.70475915161728,53.6054336023289,3.054965615967805
293_HC.png,68.42448245173624,68.44801439680073,44.541758591395904,47.29774388403421,2.042677179814129
294_HC.png,32.15251636509727,32.56773222640736,18.592863409995573,24.14665316157172,3.1083012757510398
295_HC.png,34.00767195158232,36.85126028962876,21.427529994949403,24.470935915533495,0.009191565526677629
296_HC.png,31.305212216024987,30.253652785979526,18.64427352596293,22.49526517233535,3.1104595014984397
297_HC.png,46.12027801246576,48.27381589714204,29.025536219843996,33.57934654401917,0.07327909946856477
298_HC.png,30.81915421007616,28.97843484977957,15.984698691561649,19.271545316174777,2.995852760831861
299_HC.png,64.48777832877934,63.45616387171515,40.71654052610023,46.1444845163228,2.9743725024276086
300_HC.png,38.512228936115385,38.86059728439079,23.528606752783116,27.442138109876232,0.04875198504018026
301_HC.png,43.99643132780453,42.35328562822733,26.823307757809932,31.656144782847466,3.0137422791383592
302_HC.png,53.76674250209611,51.12290873726598,30.993123503749374,38.43817774465462,3.1084719843769135
303_HC.png,34.466106961546835,35.94749983701387,21.488528201577303,25.55271062338447,2.994874581763475
304_HC.png,61.6380866200356,63.21811555946685,38.64912831790368,47.01444963951096,0.03954177530527747
305_HC.png,15.021629955640439,14.684742903470807,9.36059891550421,10.866427932028856,2.7726766656899127
306_HC.png,36.04742177673854,36.634842068695676,22.486729921758034,26.378228052290645,2.993227949261479
307_HC.png,39.23044662795664,39.4573520501668,25.083874602899588,28.41891847817396,3.0152341819810218
308_HC.png,73.02721639400016,70.07994153877843,41.36238225223054,48.058639613377906,0.011775616168219302
309_HC.png,31.876652366292333,31.743782816907324,19.824791232582243,22.946164214925737,0.004595082123106718
310_HC.png,17.56471930866418,17.4184986276117,11.367051404008821,12.49419137754661,0.13921682088529783
311_HC.png,31.498348617751834,31.529395739224537,19.84734046540476,22.257807660034675,0.11176817712920437
312_HC.png,82.87747131502799,80.90019318985112,49.544886364062094,61.962367870820316,2.751884568111337
313_HC.png,23.599860684661042,24.02152774484699,14.051502673465972,16.692222105168582,0.04165187689954211
314_HC.png,40.30959834557989,40.10193797546797,26.526288203867832,31.367747510143403,0.0492297935904433
315_HC.png,54.8362658171097,52.67326167375956,33.15951609310847,37.64472454145825,3.0907534410123985
316_HC.png,52.82834429440475,51.84185083820224,32.93374055096314,40.745414612922,3.0420306425532897
317_HC.png,18.67229328328957,18.331766555602098,11.904095571110318,12.98961023796328,3.0452322948157833
318_HC.png,63.41874462550671,61.69993601795568,39.2475911694996,47.638786643076095,0.1379896112878541
319_HC.png,45.593050815582686,46.05180348677959,28.545926718881038,32.832666349435485,0.04172522202043858
320_HC.png,17.020635973397912,16.913430363068166,10.52819067192622,11.717118495267494,2.9619339422402846
321_HC.png,34.27000699536252,35.89371730983216,21.949791104857074,25.024583130645432,2.995993109421308
322_HC.png,31.235074787707937,32.006369003063355,18.339579354941986,21.228984695261417,2.9815571784164248
323_HC.png,42.42713957346569,43.452225815035135,25.865161844330142,31.349114160758877,0.15056084683173457
324_HC.png,23.86499029661701,24.439223458782006,15.27143816055238,17.05275522350771,3.0283720882706007
325_HC.png,37.65139682266688,37.60845706588912,23.118192306041493,27.884611150020675,0.06517779256086816
326_HC.png,77.93091004233129,74.8031874967161,42.60977436293528,49.2587595377449,3.1211915080592414
327_HC.png,44.41298987401187,43.18351520096577,27.82580229134053,31.707223218059934,0.0420393085814998
328_HC.png,35.22015159457912,35.27625351894228,20.179815100019244,24.93621159698528,3.034517598802067
329_HC.png,30.767719249290206,32.30265443530344,19.1202549149239,23.341406793710117,2.9922732060106854
330_HC.png,39.42309066484853,38.89291963426369,25.870307644559208,29.315664992895076,0.015926589651974136
331_HC.png,21.4188950727209,21.713776043904964,13.66284414171268,15.568452813799002,0.26096199008388765
332_HC.png,32.22555147543724,32.60223396486704,19.777943165590035,22.702933022516103,3.1402030161329897
333_HC.png,62.71535688017195,62.12580154167553,36.81294120339177,44.73320347885858,2.9652591651773577
334_HC.png,32.836202686473264,30.79418889846467,17.99508354369581,23.496651909256485,3.072693746712244
